OBJECTID,* Damage,* Street Number,* Street Name,"* Street Type (e.g. road, drive, lane, etc.)",* City,State,Zip Code,* CAL FIRE Unit,County,Community,Incident Start Date,Hazard Type,Structure Defense Actions Taken,* Structure Type,Structure Category,# Units in Structure (if multi unit),* Roof Construction,* Eaves,* Vent Screen,* Exterior Siding,* Window Pane,* Deck/Porch On Grade,* Deck/Porch Elevated,* Patio Cover/Carport Attached to Structure,* Fence Attached to Structure,Distance - Propane Tank to Structure,Distance - Residence to Utility/Misc Structure &gt; 120 SQFT,Assessed Improved Value (parcel),Year Built (parcel),Site Address (parcel),Latitude,Longitude
126860,Destroyed (>50%),24776.0,W Saddle Peak,Road,Malibu,CA,90265.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,,Single Family Residence Multi Story,Single Residence,,Tile,Unknown,"Mesh Screen > 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,Unknown,No Patio Cover/Carport,Non Combustible,>30,,118357.0,1978.0,"24776 W SADDLE PEAK RD, MALIBU, CA 90265",34.0714048,-118.6650397
27639,No Damage,0.0,Alton,Parkway,,CA,,ORC,Orange,IRWD,10/26/2020 12:00:00 AM,Fire,,Infrastructure,Infrastructure,,Metal,Enclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,,,,,,33.6682584403627,-117.692201120737
11101,No Damage,19.0,Woodland ,Road,,CA,,LNU,Napa,,9/27/2020 12:00:00 AM,Fire,,Hospital,Nonresidential Commercial,,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Single Pane,No Deck/Porch,Wood,Combustible,No Fence,11-20,,337399.0,,19 WOODLAND RD SAINT HELENA CA 94574,38.5402344724289,-122.474054554549
50618,Destroyed (>50%),15025.0,Bradley-Henley,Road,Unincorporated,CA,,SKU,Siskiyou,Hornbrook,7/5/2018 12:00:00 AM,Fire,Unknown,Infrastructure,Infrastructure,,Metal,Unenclosed,No Vents,Combustible,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,0-10,<30',0.0,, ,41.9086204240259,-122.569781654305
114785,Destroyed (>50%),2233.0,Country Club,Drive,Altadena,CA,91001.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Asphalt,Unknown,Unknown,Stucco Brick Cement,Unknown,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Non Combustible,,<30',151047.0,1949.0,"2233 COUNTRY CLUB DR, ALTADENA, CA 91001",34.1844175,-118.1226903
60745,Destroyed (>50%),2059.0,Stonefield,Lane,Santa Rosa,CA,0.0,LNU,Sonoma,Fountaingrove,10/8/2017 12:00:00 AM,Fire,,Single Family Residence Multi Story,Single Residence,,Fire Resistant,Unenclosed,Screened,Fire Resistant,Multi Pane, , , ,,,,203947.0,,2059 STONEFIELD LN SANTA ROSA CA 95403,38.4824328548332,-122.722244097127
40152,Destroyed (>50%),5660.0,Angel,Drive,Paradise Central Southeast B,CA,,BTU,Butte,Paradise ,11/8/2018 12:00:00 AM,Fire,Unknown,Single Family Residence Single Story,Single Residence,,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Ignition Resistant,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,,,29803.0,1957.0,5660  ANGEL DR   PARADISE CA 95969,39.7514744186945,-121.597638773227
1316,No Damage,0.0,M1,Road,Covelo ,CA,,MEU,Mendocino,,8/17/2020 12:00:00 AM,Fire,,Motor Home,Single Residence,,Asphalt,Enclosed,"Mesh Screen <= 1/8""""",Wood,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,,,77749.0,,75800 MEXICO RIDGE RD COVELO CA 95428,39.8023849025709,-123.080475283919
18368,No Damage,4100.0,Wallace Creek,Road,,CA,,LNU,Sonoma,Healdsburg,8/16/2020 12:00:00 AM,Fire,,Single Family Residence Multi Story,Single Residence,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,331170.0,1958.0,4100 WALLACE CREEK RD HEALDSBURG CA 95448,38.6047871127982,-122.943504541497
68850,Destroyed (>50%),699.0,Edwards Ranch,Road,Unincorporated,CA,0.0,LNU,Sonoma,Fountaingrove,10/8/2017 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,,Fire Resistant,Unenclosed,Unknown,Combustible,Single Pane, , , ,,,,2673238.0,,4444 THOMAS LAKE HARRIS DR SANTA ROSA CA 95403,38.4901081557835,-122.727586295477
85873,Destroyed (>50%),322.0,Apple ,Lane,Greenville,CA,95947.0,LMU,Plumas,Greenville ,7/13/2021 12:00:00 AM,Fire,,Mobile Home Single Wide,Single Residence,0.0,Asphalt,No Eaves,No Vents,Metal,Single Pane,Wood,Masonry/Concrete,Combustible,No Fence,0-10,,29996.0,,322 APPLE LN GREENVILLE CA 95947,40.1532427887634,-120.939297696765
130076,Destroyed (>50%),870.0,Galloway ,Street,Pacific Palisades,CA,90272.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,Unknown,Utility Misc Structure,Other Minor Structure,,Asphalt,No Eaves,"Mesh Screen <= 1/8""""",Stucco Brick Cement,No Windows,Masonry/Concrete,No Deck/Porch,Unknown,Combustible,,,589265.0,1939.0,"870 GALLOWAY ST, PACIFIC PALISADES, CA 90272",34.0452828,-118.5202212
7527,No Damage,60720.0,Upper Line ,Road,,CA,0.0,FKU,Fresno,,9/4/2020 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,0.0,0.0, LAKESHORE CA 93634,37.2506948718998,-119.199826514134
35006,Destroyed (>50%),14085.0,Drexel,Drive,Magalia,CA,,BTU,Butte,Magalia,11/8/2018 12:00:00 AM,Fire,Unknown,Single Family Residence Single Story,Single Residence,,Asphalt,Unknown,"Mesh Screen <= 1/8""""",Ignition Resistant,Multi Pane,Wood,No Deck/Porch,No Patio Cover/Carport,No Fence,11-20,<30',180000.0,1992.0,14085  DREXEL DR   MAGALIA CA 95954,39.8201448121427,-121.593591306814
17404,No Damage,7136.0,Gibson Canyon ,Road,,CA,,LNU,Solano,,8/16/2020 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,299849.0,2004.0,7136 GIBSON CANYON RD VACAVILLE CA 95688,38.4067515455904,-121.994966023691
102008,Destroyed (>50%),357.0,W Mendocino,Street,Altadena,CA,91001.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,Unknown,Single Family Residence Single Story,Single Residence,,Asphalt,Unknown,Unknown,Stucco Brick Cement,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,,,78202.0,1946.0,"357 W MENDOCINO ST, ALTADENA, CA 91001",34.1939179,-118.1557863
110724,No Damage,2212.0,El Molino,Avenue,Altadena,CA,91001.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,Unknown,Mobile Home Double Wide,Single Residence,0.0,Asphalt,No Eaves,No Vents,Wood,Single Pane,No Deck/Porch,No Deck/Porch,Combustible,No Fence,,,80262488.0,2015.0,"2218 EL MOLINO AVE, ALTADENA, CA 91001",34.1838509,-118.1327433
46546,Destroyed (>50%),1571.0,Sawpeck,Way,Paradise Southeast A,CA,,BTU,Butte,Paradise ,11/8/2018 12:00:00 AM,Fire,,Utility Misc Structure,Other Minor Structure,,Metal,No Eaves,No Vents,Ignition Resistant,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Combustible,,,136292.0,1974.0,1571  SAWPECK WAY   PARADISE CA 95969,39.7637777369519,-121.587059486602
43700,Destroyed (>50%),6000.0,Maxwell,Drive,Paradise Central Southwest B,CA,,BTU,Butte,,11/8/2018 12:00:00 AM,Fire,Unknown,Multi Family Residence Single Story,Multiple Residence,,Asphalt,Unenclosed,"Mesh Screen <= 1/8""""",Ignition Resistant,Multi Pane,Wood,Wood,Combustible,Non Combustible,,<30',331170.0,1985.0,6000  MAXWELL DR   PARADISE CA 95969,39.7628868120055,-121.611580600385
92729,No Damage,6247.0,Carter ,Road,Mariposa,CA,95338.0,MMU,Mariposa,,7/22/2022 12:00:00 AM,Fire,,Utility Misc Structure,Other Minor Structure,,Metal,Unknown,No Vents,Wood,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,,,29100.0,0.0,6247 CARTER RD MARIPOSA 95338 CA,37.52545182,-119.8909669
45062,Destroyed (>50%),1348.0,Elliot,Road,Paradise Central Southeast A,CA,,BTU,Butte,,11/8/2018 12:00:00 AM,Fire,Unknown,Mobile Home Double Wide,Single Residence,,Asphalt,Unknown,Unscreened,Ignition Resistant,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,0-10,<30',470995.0,1947.0,1348  ELLIOTT RD   PARADISE CA 95969,39.7584704532978,-121.595523167969
115959,Destroyed (>50%),171.0,E Las Flores,Drive,Altadena,CA,91001.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,,Utility Misc Structure,Other Minor Structure,,Asphalt,Unknown,Unknown,Stucco Brick Cement,Unknown,No Deck/Porch,Unknown,No Patio Cover/Carport,No Fence,,,148777.0,1920.0,"171 E LAS FLORES DR, ALTADENA, CA 91001",34.1985599,-118.1416278
58521,Destroyed (>50%),14225.0,Big Canyon,Road,Unincorporated,CA,0.0,LNU,Lake,Howard Springs,9/12/2015 12:00:00 AM,Fire,,Utility Misc Structure,Other Minor Structure,,Fire Resistant,Unknown,Unknown,Fire Resistant,Unknown, , , ,,,,126369.0,,14225 BIG CANYON RD MIDDLETOWN CA 95461,38.8489202862238,-122.67363767734
15763,Destroyed (>50%),4312.0,Spanish Flat Loop,Road,,CA,,LNU,Napa,,8/16/2020 12:00:00 AM,Fire,,Mobile Home Double Wide,Single Residence,,Metal,Unknown,Unknown,Vinyl,No Windows,Unknown,Unknown,Non Combustible,Combustible,,,1124609.0,,4312 SPANISH FLAT LOOP RD NAPA CA 94558,38.5326270292812,-122.223082889112
42897,Destroyed (>50%),13665.0,Old Skyway,Road,Magalia,CA,,BTU,Butte,Magalia,11/8/2018 12:00:00 AM,Fire,,School,Nonresidential Commercial,,Asphalt,Unknown,No Vents,Ignition Resistant,No Windows,No Deck/Porch,No Deck/Porch,Unknown,No Fence,,,,1900.0,0  SKYWAY    MAGALIA CA 95954,39.8053644626556,-121.579713827776
38021,Destroyed (>50%),5048.0,Arden,Way,Unincorporated,CA,,BTU,Butte,Paradise ,11/8/2018 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,,Asphalt,Unenclosed,"Mesh Screen <= 1/8""""",Combustible,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,Non Combustible,,,275000.0,1986.0,5048  ARDEN WAY   PARADISE CA 95969,39.7305974054069,-121.571459856316
67241,Destroyed (>50%),40.0,Bonham,Road,Unincorporated,CA,0.0,BTU,Butte,,7/7/2017 12:00:00 AM,Fire,,Mobile Home Double Wide,Single Residence,,Fire Resistant,Unknown,Unknown,Fire Resistant,Single Pane, , , ,,,,71274.0,,40 BONHAM RD OROVILLE CA 95966,39.4922682507003,-121.433045348756
14235,No Damage,751.0,Crystal Springs ,Road,,CA,,LNU,Napa,,9/27/2020 12:00:00 AM,Fire,,Single Family Residence Multi Story,Single Residence,,Asphalt,Enclosed,"Mesh Screen <= 1/8""""",Wood,Single Pane,Wood,No Deck/Porch,No Patio Cover/Carport,No Fence,,,590084.0,1900.0,751 CRYSTAL SPRINGS RD SAINT HELENA CA 94574,38.5386889102717,-122.47735446544
122496,Destroyed (>50%),1226.0,Tellem,Drive,Pacific Palisades,CA,90272.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,Unknown,Single Family Residence Single Story,Single Residence,,Asphalt,Unknown,"Mesh Screen > 1/8""""",Wood,Single Pane,No Deck/Porch,No Deck/Porch,Combustible,Non Combustible,,,418517.0,1964.0,"1226 TELLEM DR, PACIFIC PALISADES, CA 90272",34.0582329,-118.5446335
52500,Destroyed (>50%),11594.0,Benson,Lane,Unincorporated,CA,,SHU,Shasta,Old Shasta ,7/23/2018 12:00:00 AM,Fire,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Metal,No Eaves,No Vents,Ignition Resistant,No Windows,No Deck/Porch,No Deck/Porch,Non Combustible,No Fence,,,,0.0,,40.6287494388187,-122.506179515547
127380,Destroyed (>50%),16924.0,Livorno,Drive,Pacific Palisades,CA,90272.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,Unknown,Single Family Residence Multi Story,Single Residence,0.0,Asphalt,Unknown,"Mesh Screen > 1/8""""",Stucco Brick Cement,Unknown,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,,,352892.0,1951.0,"16924 LIVORNO DR, PACIFIC PALISADES, CA 90272",34.0431101,-118.5474453
119731,No Damage,18112.0,Sandy Cape,Drive,Malibu,CA,90265.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,,Single Family Residence Single Story,Single Residence,,Asphalt,Unenclosed,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Combustible,,,92112.0,1965.0,"18112 SANDY CAPE DR, MALIBU, CA 90265",34.048099,-118.5706139
59217,Destroyed (>50%),12870.0,Dunbar,Road,Unincorporated,CA,0.0,LNU,Sonoma,Glen Ellen,10/8/2017 12:00:00 AM,Fire,,Utility Misc Structure,Other Minor Structure,,Unknown,Unknown,Unknown,Unknown,Unknown, , , ,,,,51013.0,0.0,12870 DUNBAR RD,38.37180656217,-122.520341214354
85015,Destroyed (>50%),70.0,South Main,Street,Greenville,CA,95947.0,LMU,Plumas,Greenville ,7/13/2021 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,0.0,Metal,Unknown,Unknown,Wood,Multi Pane,Wood,Wood,No Patio Cover/Carport,Combustible,,,27060.0,,70 S MAIN ST GREENVILLE CA 95947,40.1354243312714,-120.956182535948
85829,Destroyed (>50%),29586.0,Hwy 89,,Canyon Dam,CA,95923.0,LMU,Plumas,,7/13/2021 12:00:00 AM,Fire,,Infrastructure,Infrastructure,0.0,Metal,Unenclosed,"Mesh Screen > 1/8""""",Wood,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,0-10,,10821.0,,29586 STATE HIGHWAY 89 # 7 CANYON DAM CA 95923,40.1721303290743,-121.07203905315
33296,Destroyed (>50%),,E Wood Professional Lot 2,Road,Paradise Southeast A,CA,,BTU,Butte,Paradise ,11/8/2018 12:00:00 AM,Fire,,Commercial Building Single Story,Nonresidential Commercial,,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Combustible,Multi Pane,Masonry/Concrete,Composite,No Patio Cover/Carport,No Fence,,,197044.0,1979.0,         PARADISE CA 95969,39.7570835132951,-121.572674935536
51019,Destroyed (>50%),15280.0,Whispering Pines,Drive,Unincorporated,CA,,SHU,Shasta,Shasta,7/23/2018 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,,Asphalt,Unenclosed,"Mesh Screen <= 1/8""""",Ignition Resistant,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,0-10,,153155.0,1966.0,15280 WHISPERING PINES DR SHASTA CA 96087,40.6118562184272,-122.494895960519
79141,Destroyed (>50%),0.0,Carr Creek ,Road,Hayfork,CA,96048.0,SHU,Trinity,Hayfork,8/7/2021 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,0.0,Metal,Unknown,Unknown,Wood,Single Pane,Wood,Unknown,Unknown,No Fence,,,,,JUNCTION CITY CA 96048,40.6441107318834,-123.074674121918
115216,Destroyed (>50%),414.0,E Pine,Street,Altadena,CA,91001.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,Unknown,Single Family Residence Multi Story,Single Residence,0.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Unknown,Masonry/Concrete,Masonry/Concrete,Combustible,Non Combustible,,30-50',171550.0,1932.0,"414 E PINE ST, ALTADENA, CA 91001",34.1930065,-118.1387963
61986,Destroyed (>50%),2945.0,Atlas Peak,Road,Unincorporated,CA,0.0,LNU,Napa,,10/8/2017 12:00:00 AM,Fire,,Mobile Home Double Wide,Single Residence,,Combustible,Not Applicable,Unknown,Combustible,Single Pane, , , ,,,,327559.0,1991.0,2945 ATLAS PEAK RD,38.3828094484388,-122.252212796884
43175,Destroyed (>50%),205.0,Wayland,Drive,Paradise Central Southwest B,CA,,BTU,Butte,PARADISE,11/8/2018 12:00:00 AM,Fire,Unknown,Utility Misc Structure,Other Minor Structure,,Metal,Unknown,"Mesh Screen > 1/8""""",Ignition Resistant,No Windows,Unknown,No Deck/Porch,Combustible,No Fence,,,45018.0,1935.0,205  WAYLAND RD   PARADISE CA 95969,39.726232949755,-121.648596302403
110396,No Damage,2350.0,Marengo,Avenue,Altadena,CA,91001.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Tile,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Single Pane,Masonry/Concrete,No Deck/Porch,Combustible,Combustible,,,102241.0,1927.0,"2350 MARENGO AVE, ALTADENA, CA 91001",34.1857139,-118.1439565
44816,Destroyed (>50%),6798.0,Clark,Road,Paradise Northeast A,CA,,BTU,Butte,Paradise ,11/8/2018 12:00:00 AM,Fire,,Utility Misc Structure,Other Minor Structure,,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Ignition Resistant,Single Pane,No Deck/Porch,No Deck/Porch,Combustible,Non Combustible,,30-50',12975.0,1971.0,6798  CLARK RD   PARADISE CA 95969,39.7816103909395,-121.588090939398
45382,Destroyed (>50%),6665.0,Dolores,Drive,Paradise Northeast B,CA,,BTU,Butte,Paradise,11/8/2018 12:00:00 AM,Fire,Unknown,Single Family Residence Single Story,Single Residence,,Asphalt,Unenclosed,"Mesh Screen <= 1/8""""",Ignition Resistant,Multi Pane,Masonry/Concrete,Wood,No Patio Cover/Carport,Non Combustible,,<30',104040.0,1977.0,6665  DOLORES DR   PARADISE CA 95969,39.7783197265953,-121.583470625414
97679,No Damage,29678.0,Crest view ,Lane,Highland,CA,92346.0,BDU,San Bernardino,Highland ,9/5/2024 12:00:00 AM,Fire,Hand Crew Fuel Break,Single Family Residence Single Story,Single Residence,0.0,Concrete,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,Non Combustible,Non Combustible,,,248718.0,2003.0,"29678 CREST VIEW LN, HIGHLAND, CA 92346",34.1221954,-117.1567501
118317,No Damage,2130.0,Roosevelt,Avenue,Altadena,CA,91001.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,Unknown,Single Family Residence Single Story,Single Residence,0.0,Tile,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Single Pane,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,,<30',318624.0,1946.0,"2130 ROOSEVELT AVE, ALTADENA, CA 91001",34.1826104,-118.1013746
23233,No Damage,0.0,,,,CA,,CZU,Santa Cruz,,8/16/2020 12:00:00 AM,Fire,,Utility Misc Structure,Other Minor Structure,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,1266400.0,1951.0,383 ROBSON RD SANTA CRUZ CA 95060,37.0619826499895,-122.152048699648
36973,Destroyed (>50%),6260.0,West Wagstaff,Road,Paradise Northwest B,CA,,BTU,Butte,Paradise ,11/8/2018 12:00:00 AM,Fire,Unknown,Single Family Residence Single Story,Single Residence,,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Combustible,Single Pane,Masonry/Concrete,Wood,No Patio Cover/Carport,No Fence,,>50',98458.0,1977.0,6260 W WAGSTAFF RD   PARADISE CA 95969,39.7735519168533,-121.628624819564
118402,No Damage,1103.0,N Vinedo,Avenue,Pasadena,CA,91107.0,LAC,Los Angeles,,1/7/2025 8:02:01 AM,Fire,,Utility Misc Structure,Other Minor Structure,,Asphalt,Enclosed,No Vents,Stucco Brick Cement,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Combustible,,,82564.0,1947.0,"1103 N VINEDO AVE, PASADENA, CA 91107",34.1651992,-118.0954532
20478,Destroyed (>50%),34941.0,Sky Ranch ,Road,Carmel Valley,CA,,BEU,Monterey,Carmel Valley,8/16/2020 12:00:00 AM,Fire,Fire Retardant Drop,Single Family Residence Multi Story,Single Residence,,Tile,No Eaves,Unknown,Stucco Brick Cement,Multi Pane,Wood,Wood,No Patio Cover/Carport,Combustible,0-10,,412642.0,2006.0,34941 SKY RANCH RD CARMEL VALLEY CA 93924,36.429016009696,-121.681455174411
87758,No Damage,13548.0,Kitty Hawk ,Lane,Redding,CA,96003.0,SHU,Shasta,,9/22/2021 12:00:00 AM,Fire,Combination of Actions,Single Family Residence Multi Story,Single Residence,0.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,Combustible,,,188330.0,,13548 KITTY HAWK LN REDDING CA 96003,40.6822796772709,-122.29913736205
85955,Destroyed (>50%),576.0,Williams Valley,Road,Greenville,CA,95947.0,LMU,Plumas,Greenville,7/13/2021 12:00:00 AM,Fire,,Utility Misc Structure,Other Minor Structure,0.0,Metal,Unknown,No Vents,Wood,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,,,280000.0,,576 WILLIAMS VALLEY RD GREENVILLE CA 95947,40.1564711057518,-120.939007776287
23126,No Damage,563.0,Lilac,Avenue,,CA,,CZU,Santa Cruz,,8/16/2020 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,265302.0,1936.0,563 LILAC AVE BOULDER CREEK CA 95006,37.136297602848,-122.129536704829
8581,No Damage,59895.0,Cascadel ,Road,,CA,0.0,MMU,Madera,,9/4/2020 12:00:00 AM,Fire,,Single Family Residence Multi Story,Single Residence,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,21-30,,123686.0,1977.0,59895 CASCADEL RD NORTH FORK CA 93643,37.2276348939221,-119.456716327376
98052,No Damage,24490.0,Table Mountain ,Road,Llano,CA,93544.0,LAC,Los Angeles,,9/8/2024 12:00:00 AM,Fire,,Commercial Building Single Story,Nonresidential Commercial,0.0,Metal,No Eaves,"Mesh Screen > 1/8""""",Stucco Brick Cement,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,,,0.0,0.0,"TABLE MOUNTAIN RD, LLANO, CA 93544",34.3819944,-117.681356
8629,Destroyed (>50%),43787.0,Schubert ,Road,,CA,0.0,FKU,Fresno,Auberry,9/4/2020 12:00:00 AM,Fire,,Single Family Residence Multi Story,Single Residence,0.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Wood,Single Pane,No Deck/Porch,Unknown,No Patio Cover/Carport,No Fence,,,0.0,0.0,   ,37.0666466698635,-119.402736358934
76737,Destroyed (>50%),12805.0,Martin,Drive,Montague,CA,96064.0,SKU,Siskiyou,,6/24/2021 12:00:00 AM,Fire,,Utility Misc Structure,Other Minor Structure,,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,,,46356.0,,12805 MARTIN DR MONTAGUE CA 96064,41.5787208960377,-122.319139420846
101053,No Damage,115.0,North Loop,Drive,Camarillo,CA,93010.0,VNC,Ventura,,11/6/2024 12:00:00 AM,Fire,,Utility Misc Structure,Other Minor Structure,0.0,Asphalt,Unenclosed,No Vents,Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,,,382217.0,1927.0,"115 N LOOP DR, CAMARILLO, CA 93010",34.2480457,-119.0422825
91043,No Damage,2440.0,School ,Road,San Juan Bautista,CA,95045.0,BEU,San Benito,,7/21/2022 12:00:00 AM,Fire,Fire Retardant Drop,Single Family Residence Single Story,Single Residence,0.0,Tile,Unenclosed,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,11-20,,450000.0,1986.0,"2440 SCHOOL RD, SAN JUAN BAUTISTA, CA 95045",36.89233143,-121.59562938
75359,No Damage,3200.0,Rio Lindo,Avenue,Unincorporated,CA,,LNU,Sonoma,Healdsburg ,10/23/2019 12:00:00 AM,Fire,,School,Nonresidential Commercial,0.0,Asphalt,Enclosed,"Mesh Screen > 1/8""""",Stucco/Brick/Cement,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,,,6134822.0,0.0,3200 RIO LINDO AVE HEALDSBURG CA 95448,38.6269112876345,-122.841324665189
97749,No Damage,5410.0,Acorn,Drive,Wrightwood,CA,92397.0,BDU,San Bernardino,,9/8/2024 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,0.0,Asphalt,Unenclosed,No Vents,Wood,Multi Pane,No Deck/Porch,Wood,Combustible,Combustible,,,97213.0,2007.0,"5410 ACORN DR, WRIGHTWOOD, CA 92397",34.3490603,-117.6464868
9796,No Damage,0.0,INDIAN CREEK RD,,,CA,,SKU,Siskiyou,HAPPY CAMP,9/8/2020 12:00:00 AM,Fire,,Utility Misc Structure,Other Minor Structure,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1979.0,"830 INDIAN CREEK RD, HAPPY CAMP CA 96039",41.803175899709,-123.375938300015
72332,Destroyed (>50%),1.0,Wolf Run,,Unincorporated,CA,0.0,LNU,Sonoma,,10/8/2017 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,,Fire Resistant,Unknown,Screened,Combustible,Multi Pane, , , ,,,,310442.0,1983.0,1 WOLF RUN,38.3756640190406,-122.530087364756
45848,Destroyed (>50%),6753.0,Pentz,Road,Paradise Northeast A,CA,,BTU,Butte,Paradise ,11/8/2018 12:00:00 AM,Fire,,Single Family Residence Single Story,Single Residence,,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Ignition Resistant,Single Pane,Masonry/Concrete,Wood,Combustible,Non Combustible,,>50',161607.0,1952.0,6753  PENTZ RD   PARADISE CA 95969,39.7807361071765,-121.580203459912
